Event H-ID,Start page event,End page event,Page Event Number,Line,Narrative Status,Conflict,Harmony,Religious Syncretism,Partition,Characters(s) in Event H-ID,Characters(s) in Event RecordTitle,Location of Event (Text place) H-ID,Location of Event RecordTitle
3825,5,5,2,One of Bishen Singh's Muslim friends from Toba Tek Singh came to see him,,,,,,3356|3553,"Singh, Bishen in Toba Tek Singh|Din, Fazal in Toba Tek Singh",3679,Lahore Lunatic Asylum in Toba Tek Singh
3828,30,31,2,"An attack was planned and executed with success,",,Nation,,,TRUE,3718,"Nawaz, Subedar Rab in The Last Salute",3826,Titwal Sector in The Last Salute
3873,36,36,1,This dates back to the time,,Nation,Interpersonal,,TRUE,3237,"Ordinary boy, cycle shop owner, S in The Woman in the Red Raincoat",3882,Punjab in The Woman in the Red Raincoat
3878,8,8,1,The special train left Amritsar at,,Religion,,,TRUE,3232,"Father of Sakina, Sirajuddin in The Return",3831,Mughalpura railway station in The Return
3879,8,8,2,It was at ten o'clock next morning,,,,,,3232,"Father of Sakina, Sirajuddin in The Return",3360,Refugee camp in The Return
3881,8,9,3,"He spent hours looking, all the time",,Religion,,,TRUE,3232,"Father of Sakina, Sirajuddin in The Return",3360,Refugee camp in The Return
3883,9,9,1,"A few days later, he had a break",,,,,,3232|3271,"Father of Sakina, Sirajuddin in The Return|First rescuers of Sakina, Young men in The Return",3360,Refugee camp in The Return
3884,36,37,2,"When the riots began, his was one",,,,,,3237,"Ordinary boy, cycle shop owner, S in The Woman in the Red Raincoat",3882,Punjab in The Woman in the Red Raincoat
3887,9,9,2,"On their next trip out, they had found",,,,,,3255|3271,"Daughter of Sirajuddin, Sakina in The Return|First rescuers of Sakina, Young men in The Return",3886,Field in The Return
3888,37,37,2,‘The car did not slow down.,,,,,,3237|3266,"Ordinary boy, cycle shop owner, S in The Woman in the Red Raincoat|Miss, Miss M in The Woman in the Red Raincoat",3882,Punjab in The Woman in the Red Raincoat
3891,38,38,1,‘I switched off the engine when we were in front of my house.,,,,,,3266|3237,"Miss, Miss M in The Woman in the Red Raincoat|Ordinary boy, cycle shop owner, S in The Woman in the Red Raincoat",3882,Punjab in The Woman in the Red Raincoat
3892,39,39,1,‘I ignored her sobbing and began to unbutton,,,,,,3266|3237,"Miss, Miss M in The Woman in the Red Raincoat|Ordinary boy, cycle shop owner, S in The Woman in the Red Raincoat",3882,Punjab in The Woman in the Red Raincoat
3893,39,39,2,"‘I tried to calm her down. “Darling,",,,,,,3237|3266,"Ordinary boy, cycle shop owner, S in The Woman in the Red Raincoat|Miss, Miss M in The Woman in the Red Raincoat",3882,Punjab in The Woman in the Red Raincoat
3894,40,40,1,"‘I was about to get up, when",,,,,,3266|3237,"Miss, Miss M in The Woman in the Red Raincoat|Ordinary boy, cycle shop owner, S in The Woman in the Red Raincoat",3882,Punjab in The Woman in the Red Raincoat
3895,40,40,1,‘I put my hands on her shoulders and pulled her closer.,,,,,,3237|3266,"Ordinary boy, cycle shop owner, S in The Woman in the Red Raincoat|Miss, Miss M in The Woman in the Red Raincoat",3882,Punjab in The Woman in the Red Raincoat
3897,9,10,2,Many days had gone by and Sirajuddin,,,,,,3232,"Father of Sakina, Sirajuddin in The Return",3360,Refugee camp in The Return
3898,40,40,2,"After my friend had finished his story,",,,,,,3237|3266,"Ordinary boy, cycle shop owner, S in The Woman in the Red Raincoat|Miss, Miss M in The Woman in the Red Raincoat",3882,Punjab in The Woman in the Red Raincoat
3899,41,41,1,"‘That night when you let her out of your house,",,,,,,3237|3266,"Ordinary boy, cycle shop owner, S in The Woman in the Red Raincoat|Miss, Miss M in The Woman in the Red Raincoat",3882,Punjab in The Woman in the Red Raincoat
3912,10,10,1,That evening there was sudden activity,,,,,,3232|3869,"Father of Sakina, Sirajuddin in The Return|Second rescuers of Sakina, Four men in The Return",3831,Mughalpura railway station in The Return
3916,10,10,2,He stood outside the hospital for some,,,,,,3232|3255|3264,"Father of Sakina, Sirajuddin in The Return|Daughter of Sirajuddin, Sakina in The Return|The doctor at Sirajuddin's camp, Unknown in The Return",3830,Camp hospital in The Return
3957,89,89,89,"Before they left Rawalpindi, my aunt and uncle came to meet me in Lal Kurti Cantonment.",,,,,,3958,"Unknown, Unknown in The Crimson Tonga",3961,Lal Kurti Cantonment in The Crimson Tonga
3976,144,144,1,After firing ten rounds and killing three men,Narrated,Religion,,,,3968|3973,"Pathan, Unknown in Proper Use|Three men killed by the Pathan, Unknown in Proper Use",3977,Unidentified in Proper Use
3986,136,136,1,Reports are coming in of sweets having been,,,,,,,,3982,Bombay in Sweet Moment
3987,136,136,2,Reports are coming in of sweets having been,,,,,,,,3985,Gwalior in Sweet Moment
3988,136,136,1,Reports are coming in of sweets having been,,,,,,,,3981,Amritsar in Sweet Moment
3995,146,146,1,"When the attack came, some members",Narrated,Religion,,FALSE,TRUE,3996,"Some members of a minority community, Unknown in FOR NECESSARY ACTION",3997,Unknown in FOR NECESSARY ACTION
4000,146,146,2,"One man and his wife, however, hid themselves",,Religion,,,TRUE,3991|3992,"One man from a minority community, Unknown in FOR NECESSARY ACTION|Wife of man from minority community, Unknown in FOR NECESSARY ACTION",3997,Unknown in FOR NECESSARY ACTION
4001,146,146,3,For two nights they were cooped up there,,Religion,,,TRUE,3991|3992,"One man from a minority community, Unknown in FOR NECESSARY ACTION|Wife of man from minority community, Unknown in FOR NECESSARY ACTION",3997,Unknown in FOR NECESSARY ACTION
4017,95,96,2,"When she walked in from the bedroom door,",Narrated,,,,,4007|4008,"Unknown, Neeti in The Butcher|Narrator, unknown in The Butcher",4021,The house in The Butcher
4019,95,95,1,"when I stepped into the drawing room, I sensed a strange",,,,,,4008|4003|4005|4004|4006,"Narrator, unknown in The Butcher|The boy, unknown in The Butcher|Boy's father, Unknown in The Butcher|Boy's mother, Unknown in The Butcher|unkown, Tripat in The Butcher",4021,The house in The Butcher
4026,96,96,2,"The guests, who till then had been sitting uncomfortably",Narrated,,Interpersonal,,,4008|4003|4004|4005,"Narrator, unknown in The Butcher|The boy, unknown in The Butcher|Boy's mother, Unknown in The Butcher|Boy's father, Unknown in The Butcher",4021,The house in The Butcher
4027,96,96,3,The boy’s mother was hugging Tripat; the boy and Neeti were,Narrated,,Interpersonal,,,4003|4004|4005|4006|4008,"The boy, unknown in The Butcher|Boy's mother, Unknown in The Butcher|Boy's father, Unknown in The Butcher|unkown, Tripat in The Butcher|Narrator, unknown in The Butcher",4021,The house in The Butcher
4028,97,97,2,"He began to laugh at the thought of the rest of the joke, an uncontrolled, wild laughter. As he laughed tears began to stream from his eyes, his brown pupils became golden, his pale cheeks began to shine like seashells and an overlapped tooth in his lower jaw revealed itself.",Narrated,,,,,,,4021,The house in The Butcher
4030,97,97,2,A memory flashed across my mind...,Remembered,,,,TRUE,4008|4034|4010|4012,"Narrator, unknown in The Butcher|army, unknown in The Butcher|Man on truck, Unknown in The Butcher|Truck driver, Unknown in The Butcher",4037,Ludhiana in The Butcher
4031,97,97,2,The convoy had suddenly stopped somewhere between Ludhiana and Jalandhar.,Narrated,,,,,4008|4034,"Narrator, unknown in The Butcher|army, unknown in The Butcher",4037,Ludhiana in The Butcher
4032,97,98,4,There was a great commotion in the fields,Remembered,,,,,4008|4014,"Narrator, unknown in The Butcher|mob of sardars, Unknown in The Butcher",4036,Road between Ludhiana and Jalandhar in The Butcher
4039,98,98,2,"I screamed out, ‘You! Gentle people? I’ve known you for years.",Narrated,Interpersonal,,,,4008|4004|4005,"Narrator, unknown in The Butcher|Boy's mother, Unknown in The Butcher|Boy's father, Unknown in The Butcher",4021,The house in The Butcher
4040,98,98,1,In the same moment I saw that the face,Remembered,Religion,,,TRUE,4008|4011|4010,"Narrator, unknown in The Butcher|Poor looking muslim man, unknown in The Butcher|Man on truck, Unknown in The Butcher",4036,Road between Ludhiana and Jalandhar in The Butcher
4071,146,146,4,Two more nights went by and the fear of,,Religion,,,TRUE,3992|3991,"Wife of man from minority community, Unknown in FOR NECESSARY ACTION|One man from a minority community, Unknown in FOR NECESSARY ACTION",3997,Unknown in FOR NECESSARY ACTION
4072,146,146,5,"Four more nights passed, but by",,Religion,,,TRUE,3991|3992,"One man from a minority community, Unknown in FOR NECESSARY ACTION|Wife of man from minority community, Unknown in FOR NECESSARY ACTION",3997,Unknown in FOR NECESSARY ACTION
4073,146,146,6,They came out of their hideout.,,Religion,,,TRUE,3991|3992,"One man from a minority community, Unknown in FOR NECESSARY ACTION|Wife of man from minority community, Unknown in FOR NECESSARY ACTION",3997,Unknown in FOR NECESSARY ACTION
4074,146,146,7,"In a voice that could barely be heard,",,Religion,,,TRUE,3991|3992,"One man from a minority community, Unknown in FOR NECESSARY ACTION|Wife of man from minority community, Unknown in FOR NECESSARY ACTION",3997,Unknown in FOR NECESSARY ACTION
4075,146,146,8,"Our religion forbids us to kill,’ they answered",,Religion,,,TRUE,3991|3992,"One man from a minority community, Unknown in FOR NECESSARY ACTION|Wife of man from minority community, Unknown in FOR NECESSARY ACTION",3997,Unknown in FOR NECESSARY ACTION
4076,146,146,9,"They were Jains, but after mutual consultations,",,Religion,,,TRUE,3991|3992,"One man from a minority community, Unknown in FOR NECESSARY ACTION|Wife of man from minority community, Unknown in FOR NECESSARY ACTION",3997,Unknown in FOR NECESSARY ACTION
4125,136,136,2,to celebrate the death of Mahatma Gandhi,,,,,,,,3981,Amritsar in Sweet Moment
4129,136,136,5,to celebrate the death of Mahatma Gandhi,,,,,,,,3985,Gwalior in Sweet Moment
4132,136,136,6,to celebrate the death of Mahatma Gandhi,,,,,,,,3982,Bombay in Sweet Moment
4138,120,120,1,Don't tell me a hundred thousand Hindus,Narrated,Religion,,TRUE,TRUE,4088,"100,100 Hindus, unkown in A Tale of 1947",4124,Bombay in A Tale of 1947
4139,120,120,1,Don't tell me a hundred thousand Hindus,Narrated,Religion,,TRUE,TRUE,4087,"100,100 Muslims, unknown in A Tale of 1947",4124,Bombay in A Tale of 1947
4140,120,121,1,He was sailing for Pakistan,Narrated,Religion,Interpersonal,TRUE,TRUE,4082|4084|4089|4083,"Friend of Sadaat, Mumtaz in A Tale of 1947|Friend of Sadaat, Jugal in A Tale of 1947|Friend of Sadaat, Brij Mohan in A Tale of 1947|Manto, Sadaat in A Tale of 1947",4124,Bombay in A Tale of 1947
4143,120,120,1,One day Jugal had received a letter,,Religion,,TRUE,TRUE,4084,"Friend of Sadaat, Jugal in A Tale of 1947",4124,Bombay in A Tale of 1947
4144,120,120,1,'I don't know. Maybe I'll kill you.',Narrated,Religion,,TRUE,TRUE,4082|4084,"Friend of Sadaat, Mumtaz in A Tale of 1947|Friend of Sadaat, Jugal in A Tale of 1947",4124,Bombay in A Tale of 1947
4147,121,121,1,Mumtaz had started drinking almost from,Narrated,,Interpersonal,TRUE,TRUE,4082,"Friend of Sadaat, Mumtaz in A Tale of 1947",4124,Bombay in A Tale of 1947
4149,121,121,1,"Do you remember, Brij...",Remembered,,Interpersonal,TRUE,TRUE,4082|4089,"Friend of Sadaat, Mumtaz in A Tale of 1947|Friend of Sadaat, Brij Mohan in A Tale of 1947",4124,Bombay in A Tale of 1947
4152,122,122,1,Forgive me. I think I hurt you,,Religion,Interpersonal,TRUE,TRUE,4082|4084,"Friend of Sadaat, Mumtaz in A Tale of 1947|Friend of Sadaat, Jugal in A Tale of 1947",4124,Bombay in A Tale of 1947
4155,123,125,1,Let me tell you about this man,Remembered,Religion,Interpersonal,TRUE,TRUE,4082|4100,"Friend of Sadaat, Mumtaz in A Tale of 1947|Friend of Mumtaz, Sehai in A Tale of 1947",4124,Bombay in A Tale of 1947
4160,123,123,1,I need to make only another,Remembered,,Interpersonal,TRUE,TRUE,4082|4100,"Friend of Sadaat, Mumtaz in A Tale of 1947|Friend of Mumtaz, Sehai in A Tale of 1947",4124,Bombay in A Tale of 1947
4163,124,125,1,The Hindu-Muslim killings had started,Remembered,Religion,Interpersonal,TRUE,TRUE,4082|4100,"Friend of Sadaat, Mumtaz in A Tale of 1947|Friend of Mumtaz, Sehai in A Tale of 1947",4124,Bombay in A Tale of 1947
4164,125,125,1,There's a packet in here... it contains Sultana's,Remembered,Religion,Interpersonal,TRUE,TRUE,4082|4100,"Friend of Sadaat, Mumtaz in A Tale of 1947|Friend of Mumtaz, Sehai in A Tale of 1947",4124,Bombay in A Tale of 1947
4166,125,125,1,I wish I were Sehai,Narrated,,Interpersonal,TRUE,TRUE,3427|4084,"Manto, Sadaat in The Price of Freedom|Friend of Sadaat, Jugal in A Tale of 1947",4124,Bombay in A Tale of 1947
4171,164,164,1,Nihal Dei was sitting on the steps of Guru Ramdas Sarai with her,Narrated,,,,TRUE,4049|4052,"Dei, Nihall in Sympathy|Nihal Dei's son-in-law, Unknown in Sympathy",4176,Ramdas Sarai in Sympathy
4174,165,165,1,"Nihal Dei didn’t waste any time and,",,,,,,4049,"Dei, Nihall in Sympathy",4175,Rambagh in Sympathy
4178,164,164,2,"Like her, they too were suffering",,,Interpersonal,,,4046|4049,"lal, krishna in Sympathy|Dei, Nihall in Sympathy",4176,Ramdas Sarai in Sympathy
4180,165,165,2,An armed guard blocked the narrow gap through the fence.,Narrated,,,,TRUE,4049|4058,"Dei, Nihall in Sympathy|Armed Guards, unknown in Sympathy",4175,Rambagh in Sympathy
4181,165,165,3,‘But my daughter and son-in-law have,Told,Religion,,,TRUE,4049|4050|4052,"Dei, Nihall in Sympathy|Nihal Dei's Daughter, Unknown in Sympathy|Nihal Dei's son-in-law, Unknown in Sympathy",4175,Rambagh in Sympathy
4182,165,165,4,Nihal Dei opened a knot at the corner of her torn and soiled dupatta,Narrated,,,,TRUE,4049,"Dei, Nihall in Sympathy",4175,Rambagh in Sympathy
4183,166,166,1,"Nihal Dei went from group to group, begging, ‘Brothers, someone",Narrated,,,,TRUE,4049|4051,"Dei, Nihall in Sympathy|Group of refugees, Unknown in Sympathy",4175,Rambagh in Sympathy
4184,165,165,5,"The groups of refugees were indeed shouting. One group would shout,",Narrated,Religion,,,TRUE,4051,"Group of refugees, Unknown in Sympathy",4175,Rambagh in Sympathy
4185,166,166,2,"The groups of refugees were indeed shouting. One group would shout,",Narrated,Religion,,,TRUE,4049|4050,"Dei, Nihall in Sympathy|Nihal Dei's Daughter, Unknown in Sympathy",4175,Rambagh in Sympathy
4186,166,166,4,Right then Nihal Dei accosted him.,Narrated,,,,TRUE,4049|4059,"Dei, Nihall in Sympathy|Man in bazaar, Unknown in Sympathy",4175,Rambagh in Sympathy
4187,166,166,3,A man passing through Hall Bazaar in town stopped before a,Narrated,,,,,4060|4059,"refugee selling corncobs, Unknown in Sympathy|Man in bazaar, Unknown in Sympathy",4175,Rambagh in Sympathy
4188,167,167,2,"‘Hold on, son. I’ve got something else to give you.’",,,,,TRUE,4049|4059,"Dei, Nihall in Sympathy|Man in bazaar, Unknown in Sympathy",4175,Rambagh in Sympathy
4189,167,167,1,"‘Here, take these two and a half rupees first",Narrated,,,,TRUE,4049|4059,"Dei, Nihall in Sympathy|Man in bazaar, Unknown in Sympathy",4175,Rambagh in Sympathy
4190,167,167,3,"The groups of refugees were indeed shouting. One group would shout,",Narrated,,,,FALSE,4059,"Man in bazaar, Unknown in Sympathy",4175,Rambagh in Sympathy
4191,168,168,2,"The groups of refugees were indeed shouting. One group would shout,",Narrated,,,,TRUE,4059|4049,"Man in bazaar, Unknown in Sympathy|Dei, Nihall in Sympathy",4175,Rambagh in Sympathy
4196,167,167,4,We sent her to her in-laws last December,,,,,,4050|4054,"Nihal Dei's Daughter, Unknown in Sympathy|Nihal Dei's daughter's in-laws, Unknown in Sympathy",4199,Pakistan in Sympathy
4197,168,168,1,Nihal Dei watched him finishing the corncob,Narrated,,,,TRUE,4049|4059,"Dei, Nihall in Sympathy|Man in bazaar, Unknown in Sympathy",4175,Rambagh in Sympathy
4200,168,168,3,"‘No, my good son,’ she begged.",,,,,TRUE,4049|4059,"Dei, Nihall in Sympathy|Man in bazaar, Unknown in Sympathy",4175,Rambagh in Sympathy
4201,168,168,4,The third time the man shouted,Narrated,,,,TRUE,4059|4050,"Man in bazaar, Unknown in Sympathy|Nihal Dei's Daughter, Unknown in Sympathy",4175,Rambagh in Sympathy
4202,169,169,2,"With an easy mind and quick steps, Nihal Dei set off towards Guru Ramdas Sarai",,,,,,4049,"Dei, Nihall in Sympathy",4175,Rambagh in Sympathy
4203,168,169,5,The third time the man shouted,Narrated,,,,TRUE,4049|4050,"Dei, Nihall in Sympathy|Nihal Dei's Daughter, Unknown in Sympathy",4175,Rambagh in Sympathy
4349,50,50,50,These sippery bastards unlatched the window and bent the iron bars,,,,,,4063|4350|4062,"Part of the mob 'Jatha', Nathu in Jathedar Mukand Singh|Muslims imprisoned by the mob 'Jatha', Unknown in Jathedar Mukand Singh|Singh, Mukand in Jathedar Mukand Singh",4351,Ludhiana in Jathedar Mukand Singh
4352,50,50,50,...the jathedar and his men had put several hundered Muslim refugees,,,,,,4066|4350,"The mob which Mukand Singh leads, Jatha in Jathedar Mukand Singh|Muslims imprisoned by the mob 'Jatha', Unknown in Jathedar Mukand Singh",4351,Ludhiana in Jathedar Mukand Singh
4353,51,51,51,Eighteen members of his family had been massacred in Narhali,,,,,,4354|4355,"Members of Mukand Singh's family, Unknown in Jathedar Mukand Singh|Muslim mob which massacared, Unkown in Jathedar Mukand Singh",4356,Narhali Village in Jathedar Mukand Singh
